start_time,cpu,memory,hour,day_of_week,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos
2019-05-23 03:45:00,0.00214378060347084,0.0003884110414102644,3,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419
2019-05-23 03:50:00,0.002684364565801739,0.0006370674767119319,3,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419
2019-05-23 03:55:00,0.0020169977096844032,0.0004253098131504494,3,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419
2019-05-23 04:00:00,0.0032827876830070503,0.0005374545880986421,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2019-05-23 04:05:00,0.004082590219506958,0.0009125329944412312,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2019-05-23 04:10:00,0.005266793935229629,0.0010436551378660201,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2019-05-23 04:15:00,0.0045694453052019315,0.0011570259317771059,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2019-05-23 04:20:00,0.003170385103912564,0.0007056743321603002,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2019-05-23 04:25:00,0.0021690345398246635,0.00043908629815724725,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2019-05-23 04:30:00,0.003433281176381119,0.0008341208224036126,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2019-05-23 04:35:00,0.0018571635107018855,0.0002760811841260538,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2019-05-23 04:40:00,0.0015609360122829075,0.0002841350102217219,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2019-05-23 04:45:00,0.005175266406656957,0.0009640709828498633,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2019-05-23 04:50:00,0.004759263136140147,0.0010129239261918671,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2019-05-23 04:55:00,0.004121983174515917,0.0007403776716483187,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419
2019-05-23 05:00:00,0.004379867310263811,0.0008699261813753165,5,3,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419
2019-05-23 05:05:00,0.004906733420456933,0.0010906177978360137,5,3,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419
2019-05-23 05:10:00,0.004402216839318942,0.0011968943212582453,5,3,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419
2019-05-23 05:15:00,0.002442700682777041,0.0005438252878988623,5,3,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419
2019-05-23 05:20:00,0.004608838482156095,0.0009333959874627306,5,3,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419
